round,sample_id,variant,implementation,value_type,footprint_bytes,passes,shuffle_key
14,r14-o043-cpp_unroll-u1-float-262144,cpp_unroll,u1,float,262144,8192,0345229981
14,r14-o044-cpp-scalar-float-8388608,cpp,scalar,float,8388608,256,0345563627
14,r14-o045-clangpp-scalar-float-32768,clangpp,scalar,float,32768,65536,0349625517
14,r14-o046-clangpp-scalar-short-8388608,clangpp,scalar,short,8388608,256,0352076573
14,r14-o047-rust-avx2-int-8388608,rust,avx2,int,8388608,256,0369814732
14,r14-o048-cpp-scalar-double-1048576,cpp,scalar,double,1048576,2048,0401472409
14,r14-o049-cpp_unroll-u1-double-262144,cpp_unroll,u1,double,262144,8192,0425566836
14,r14-o050-cpp_native-scalar-float-262144,cpp_native,scalar,float,262144,8192,0425755001
14,r14-o051-cpp-scalar-double-67108864,cpp,scalar,double,67108864,32,0431227992
14,r14-o052-c-scalar-short-1048576,c,scalar,short,1048576,2048,0453722811
14,r14-o053-rust-avx2-float-1048576,rust,avx2,float,1048576,2048,0460608066
14,r14-o054-cpp_native-scalar-int-1048576,cpp_native,scalar,int,1048576,2048,0463056985
14,r14-o055-rust_unroll-u8-float-67108864,rust_unroll,u8,float,67108864,32,0470039901
14,r14-o056-go-scalar-int-32768,go,scalar,int,32768,65536,0512160517
14,r14-o057-go-scalar-int-8388608,go,scalar,int,8388608,256,0512530595
14,r14-o058-rust-avx2-string16-67108864,rust,avx2,string16,67108864,32,0521962799
14,r14-o059-cpp-avx2-short-67108864,cpp,avx2,short,67108864,32,0523413553
14,r14-o060-cpp_unroll-u2-float-32768,cpp_unroll,u2,float,32768,65536,0524185129
14,r14-o061-cpp_unroll-u8-float-67108864,cpp_unroll,u8,float,67108864,32,0540010345
14,r14-o062-cpp_native-scalar-short-32768,cpp_native,scalar,short,32768,65536,0550509908
14,r14-o063-rust-scalar-float-32768,rust,scalar,float,32768,65536,0562341152
14,r14-o064-rust-scalar-float-262144,rust,scalar,float,262144,8192,0576450112
14,r14-o065-clangpp-scalar-double-8388608,clangpp,scalar,double,8388608,256,0577608914
14,r14-o066-cpp-avx2-int-32768,cpp,avx2,int,32768,65536,0578433622
14,r14-o067-cpp-scalar-double-8388608,cpp,scalar,double,8388608,256,0582224311
14,r14-o068-go-scalar-string16-1048576,go,scalar,string16,1048576,2048,0589596175
14,r14-o069-go-scalar-short-32768,go,scalar,short,32768,65536,0618982311
14,r14-o070-go-scalar-double-262144,go,scalar,double,262144,8192,0619472429
14,r14-o071-cpp_unroll-u2-float-67108864,cpp_unroll,u2,float,67108864,32,0626147489
14,r14-o072-rust-avx2-string16-32768,rust,avx2,string16,32768,65536,0628907094
14,r14-o073-c-avx2-int-32768,c,avx2,int,32768,65536,0633694800
14,r14-o074-cpp-avx2-double-262144,cpp,avx2,double,262144,8192,0642072964
14,r14-o075-cpp_unroll-u8-float-8388608,cpp_unroll,u8,float,8388608,256,0654519679
14,r14-o076-cpp-scalar-float-262144,cpp,scalar,float,262144,8192,0659531458
14,r14-o077-go-scalar-int-262144,go,scalar,int,262144,8192,0668571843
14,r14-o078-cpp-avx2-string16-8388608,cpp,avx2,string16,8388608,256,0681191960
14,r14-o079-cpp_unroll-u1-double-32768,cpp_unroll,u1,double,32768,65536,0682856209
14,r14-o080-cpp_unroll-u2-float-1048576,cpp_unroll,u2,float,1048576,2048,0694636411
14,r14-o081-rust_unroll-u1-double-67108864,rust_unroll,u1,double,67108864,32,0700401047
14,r14-o082-cpp_native-scalar-short-262144,cpp_native,scalar,short,262144,8192,0701121090
14,r14-o083-cpp-scalar-string16-32768,cpp,scalar,string16,32768,65536,0717020894
14,r14-o084-rust-scalar-short-262144,rust,scalar,short,262144,8192,0725989802
14,r14-o085-cpp_unroll-u1-double-8388608,cpp_unroll,u1,double,8388608,256,0728695254
14,r14-o086-clangpp-scalar-int-32768,clangpp,scalar,int,32768,65536,0730527682
14,r14-o087-rust-avx2-double-262144,rust,avx2,double,262144,8192,0731401291
14,r14-o088-c-avx2-string16-1048576,c,avx2,string16,1048576,2048,0742284923
14,r14-o089-c-avx2-double-1048576,c,avx2,double,1048576,2048,0742639542
14,r14-o090-rust-scalar-int-1048576,rust,scalar,int,1048576,2048,0747571489
14,r14-o091-rust-scalar-short-32768,rust,scalar,short,32768,65536,0753198072
14,r14-o092-go-scalar-short-8388608,go,scalar,short,8388608,256,0784360171
14,r14-o093-c-scalar-int-67108864,c,scalar,int,67108864,32,0815123554
14,r14-o094-rust_unroll-u2-double-1048576,rust_unroll,u2,double,1048576,2048,0817111524
14,r14-o095-c-scalar-short-32768,c,scalar,short,32768,65536,0817548429
14,r14-o096-rust_unroll-u2-float-262144,rust_unroll,u2,float,262144,8192,0825207287
14,r14-o097-cpp_native-scalar-string16-1048576,cpp_native,scalar,string16,1048576,2048,0835433369
14,r14-o098-c-scalar-float-32768,c,scalar,float,32768,65536,0840316164
14,r14-o099-rust-avx2-double-1048576,rust,avx2,double,1048576,2048,0840561181
14,r14-o100-cpp-scalar-double-32768,cpp,scalar,double,32768,65536,0844892931
14,r14-o101-cpp-avx2-float-262144,cpp,avx2,float,262144,8192,0857675733
14,r14-o102-c-avx2-float-32768,c,avx2,float,32768,65536,0861084890
14,r14-o103-c-scalar-double-67108864,c,scalar,double,67108864,32,0873030980
14,r14-o104-rust_unroll-u1-double-8388608,rust_unroll,u1,double,8388608,256,0873938165
14,r14-o105-cpp-avx2-short-1048576,cpp,avx2,short,1048576,2048,0873961858
14,r14-o106-rust-avx2-int-1048576,rust,avx2,int,1048576,2048,0874910054
14,r14-o107-c-avx2-double-262144,c,avx2,double,262144,8192,0875184706
14,r14-o108-cpp_native-scalar-double-32768,cpp_native,scalar,double,32768,65536,0875239803
14,r14-o109-rust-scalar-float-1048576,rust,scalar,float,1048576,2048,0877742173
14,r14-o110-rust_unroll-u2-double-262144,rust_unroll,u2,double,262144,8192,0878478366
14,r14-o111-c-avx2-float-262144,c,avx2,float,262144,8192,0882737505
14,r14-o112-cpp-avx2-int-67108864,cpp,avx2,int,67108864,32,0890590034
14,r14-o113-cpp-scalar-short-262144,cpp,scalar,short,262144,8192,0896235373
14,r14-o114-rust-avx2-short-262144,rust,avx2,short,262144,8192,0896874586
14,r14-o115-rust_unroll-u8-double-262144,rust_unroll,u8,double,262144,8192,0916089485
14,r14-o116-cpp_native-scalar-short-8388608,cpp_native,scalar,short,8388608,256,0920952639
14,r14-o117-clangpp-scalar-short-32768,clangpp,scalar,short,32768,65536,0943451240
14,r14-o118-c-avx2-float-67108864,c,avx2,float,67108864,32,0951651224
14,r14-o119-go-scalar-short-262144,go,scalar,short,262144,8192,0955153570
14,r14-o120-cpp-scalar-double-262144,cpp,scalar,double,262144,8192,0964732124
14,r14-o121-rust-scalar-string16-1048576,rust,scalar,string16,1048576,2048,0967833762
14,r14-o122-clangpp-scalar-double-67108864,clangpp,scalar,double,67108864,32,0979698693
14,r14-o123-go-scalar-double-1048576,go,scalar,double,1048576,2048,0991319431
14,r14-o124-cpp_unroll-u2-double-67108864,cpp_unroll,u2,double,67108864,32,0992395190
14,r14-o125-cpp_native-scalar-string16-67108864,cpp_native,scalar,string16,67108864,32,0992707571
14,r14-o126-cpp_native-scalar-float-8388608,cpp_native,scalar,float,8388608,256,1009571264
14,r14-o127-c-scalar-int-262144,c,scalar,int,262144,8192,1009904783
14,r14-o128-cpp-avx2-double-1048576,cpp,avx2,double,1048576,2048,1020051740
14,r14-o129-cpp_unroll-u2-double-262144,cpp_unroll,u2,double,262144,8192,1020779561
14,r14-o130-rust-avx2-string16-8388608,rust,avx2,string16,8388608,256,1029731691
14,r14-o131-c-scalar-float-1048576,c,scalar,float,1048576,2048,1030321989
14,r14-o132-cpp-avx2-short-32768,cpp,avx2,short,32768,65536,1032061046
14,r14-o133-rust-avx2-string16-1048576,rust,avx2,string16,1048576,2048,1044823666
14,r14-o134-c-avx2-short-32768,c,avx2,short,32768,65536,1045378628
14,r14-o135-clangpp-scalar-int-67108864,clangpp,scalar,int,67108864,32,1045569241
14,r14-o136-go-scalar-float-8388608,go,scalar,float,8388608,256,1052588549
14,r14-o137-c-avx2-short-8388608,c,avx2,short,8388608,256,1054302241
14,r14-o138-cpp_native-scalar-double-67108864,cpp_native,scalar,double,67108864,32,1073670845
14,r14-o139-cpp_unroll-u8-float-32768,cpp_unroll,u8,float,32768,65536,1080593641
14,r14-o140-rust-avx2-short-32768,rust,avx2,short,32768,65536,1084192856
14,r14-o141-cpp_unroll-u1-float-67108864,cpp_unroll,u1,float,67108864,32,1090991810
14,r14-o142-rust_unroll-u8-double-67108864,rust_unroll,u8,double,67108864,32,1092299404
14,r14-o143-c-scalar-float-8388608,c,scalar,float,8388608,256,1098950146
14,r14-o144-cpp_unroll-u8-float-262144,cpp_unroll,u8,float,262144,8192,1105342728
14,r14-o145-rust-avx2-float-8388608,rust,avx2,float,8388608,256,1113756495
14,r14-o146-c-scalar-double-32768,c,scalar,double,32768,65536,1115225056
14,r14-o147-cpp-scalar-short-1048576,cpp,scalar,short,1048576,2048,1119621268
14,r14-o148-cpp_unroll-u8-double-262144,cpp_unroll,u8,double,262144,8192,1125103789
14,r14-o149-clangpp-scalar-double-262144,clangpp,scalar,double,262144,8192,1125943863
14,r14-o150-rust_unroll-u1-double-32768,rust_unroll,u1,double,32768,65536,1131330616
14,r14-o151-cpp_native-scalar-int-67108864,cpp_native,scalar,int,67108864,32,1132903847
14,r14-o152-rust-avx2-float-32768,rust,avx2,float,32768,65536,1139286604
14,r14-o153-cpp-scalar-short-67108864,cpp,scalar,short,67108864,32,1140695506
14,r14-o154-go-scalar-string16-262144,go,scalar,string16,262144,8192,1144645778
14,r14-o155-clangpp-scalar-float-8388608,clangpp,scalar,float,8388608,256,1145465957
14,r14-o156-rust-avx2-string16-262144,rust,avx2,string16,262144,8192,1145500482
14,r14-o157-rust-scalar-double-32768,rust,scalar,double,32768,65536,1145962132
14,r14-o158-c-avx2-short-67108864,c,avx2,short,67108864,32,1156008705
14,r14-o159-cpp-avx2-float-32768,cpp,avx2,float,32768,65536,1156885551
14,r14-o160-rust_unroll-u8-double-8388608,rust_unroll,u8,double,8388608,256,1168546286
14,r14-o161-go-scalar-float-262144,go,scalar,float,262144,8192,1169002663
14,r14-o162-cpp-avx2-int-1048576,cpp,avx2,int,1048576,2048,1171664199
14,r14-o163-rust-scalar-string16-262144,rust,scalar,string16,262144,8192,1182112569
14,r14-o164-cpp-avx2-float-67108864,cpp,avx2,float,67108864,32,1196311646
14,r14-o165-cpp-scalar-float-67108864,cpp,scalar,float,67108864,32,1196352668
14,r14-o166-cpp_native-scalar-int-8388608,cpp_native,scalar,int,8388608,256,1213924959
14,r14-o167-cpp_unroll-u1-double-67108864,cpp_unroll,u1,double,67108864,32,1213951621
14,r14-o168-rust_unroll-u2-double-32768,rust_unroll,u2,double,32768,65536,1223885016
14,r14-o169-rust-avx2-int-32768,rust,avx2,int,32768,65536,1226581140
14,r14-o170-c-scalar-float-262144,c,scalar,float,262144,8192,1230427908
14,r14-o171-c-scalar-int-1048576,c,scalar,int,1048576,2048,1234993293
14,r14-o172-cpp_native-scalar-double-262144,cpp_native,scalar,double,262144,8192,1254743182
14,r14-o173-clangpp-scalar-short-1048576,clangpp,scalar,short,1048576,2048,1255549617
14,r14-o174-cpp-avx2-int-8388608,cpp,avx2,int,8388608,256,1273222537
14,r14-o175-cpp_unroll-u2-float-262144,cpp_unroll,u2,float,262144,8192,1288033005
14,r14-o176-cpp-avx2-short-262144,cpp,avx2,short,262144,8192,1293108360
14,r14-o177-rust_unroll-u1-float-67108864,rust_unroll,u1,float,67108864,32,1294420430
14,r14-o178-go-scalar-double-32768,go,scalar,double,32768,65536,1298219216
14,r14-o179-rust-scalar-int-262144,rust,scalar,int,262144,8192,1305962794
14,r14-o180-cpp_native-scalar-float-32768,cpp_native,scalar,float,32768,65536,1324196236
14,r14-o181-rust-scalar-int-67108864,rust,scalar,int,67108864,32,1330396668
14,r14-o182-rust-avx2-short-8388608,rust,avx2,short,8388608,256,1336018310
14,r14-o183-cpp_native-scalar-int-32768,cpp_native,scalar,int,32768,65536,1343885568
14,r14-o184-c-scalar-string16-8388608,c,scalar,string16,8388608,256,1352657497
14,r14-o185-go-scalar-int-67108864,go,scalar,int,67108864,32,1352737805
14,r14-o186-go-scalar-string16-32768,go,scalar,string16,32768,65536,1359712609
14,r14-o187-cpp_unroll-u1-float-32768,cpp_unroll,u1,float,32768,65536,1388123925
14,r14-o188-cpp-avx2-double-8388608,cpp,avx2,double,8388608,256,1412483124
14,r14-o189-rust_unroll-u2-float-8388608,rust_unroll,u2,float,8388608,256,1427353666
14,r14-o190-rust-avx2-int-67108864,rust,avx2,int,67108864,32,1442854508
14,r14-o191-rust-scalar-double-8388608,rust,scalar,double,8388608,256,1445906441
14,r14-o192-cpp-scalar-string16-8388608,cpp,scalar,string16,8388608,256,1447240930
14,r14-o193-rust-scalar-float-67108864,rust,scalar,float,67108864,32,1474714160
14,r14-o194-cpp-scalar-short-32768,cpp,scalar,short,32768,65536,1481115407
14,r14-o195-cpp_native-scalar-string16-32768,cpp_native,scalar,string16,32768,65536,1493903500
14,r14-o196-cpp-scalar-string16-1048576,cpp,scalar,string16,1048576,2048,1511556662
14,r14-o197-cpp-avx2-double-67108864,cpp,avx2,double,67108864,32,1514570001
14,r14-o198-rust-scalar-double-1048576,rust,scalar,double,1048576,2048,1523968806
14,r14-o199-clangpp-scalar-float-67108864,clangpp,scalar,float,67108864,32,1525751038
14,r14-o200-cpp_unroll-u8-double-8388608,cpp_unroll,u8,double,8388608,256,1544659956
14,r14-o201-rust_unroll-u8-float-8388608,rust_unroll,u8,float,8388608,256,1571595313
14,r14-o202-go-scalar-float-32768,go,scalar,float,32768,65536,1576681433
14,r14-o203-clangpp-scalar-string16-67108864,clangpp,scalar,string16,67108864,32,1584381820
14,r14-o204-c-scalar-short-8388608,c,scalar,short,8388608,256,1615577675
14,r14-o205-rust-scalar-short-1048576,rust,scalar,short,1048576,2048,1615580596
14,r14-o206-rust-scalar-int-32768,rust,scalar,int,32768,65536,1618814473
14,r14-o207-clangpp-scalar-int-262144,clangpp,scalar,int,262144,8192,1620254082
14,r14-o208-cpp_native-scalar-short-1048576,cpp_native,scalar,short,1048576,2048,1621342317
14,r14-o209-rust_unroll-u8-float-262144,rust_unroll,u8,float,262144,8192,1628796361
14,r14-o210-go-scalar-string16-67108864,go,scalar,string16,67108864,32,1644720468
14,r14-o211-go-scalar-float-1048576,go,scalar,float,1048576,2048,1647237101
14,r14-o212-cpp_unroll-u8-double-67108864,cpp_unroll,u8,double,67108864,32,1648512236
14,r14-o213-cpp_native-scalar-int-262144,cpp_native,scalar,int,262144,8192,1661727999
14,r14-o214-cpp-scalar-short-8388608,cpp,scalar,short,8388608,256,1664767226
14,r14-o215-cpp-avx2-string16-262144,cpp,avx2,string16,262144,8192,1669674339
14,r14-o216-cpp-avx2-string16-32768,cpp,avx2,string16,32768,65536,1672029740
14,r14-o217-cpp-avx2-float-1048576,cpp,avx2,float,1048576,2048,1675560777
14,r14-o218-cpp-avx2-string16-67108864,cpp,avx2,string16,67108864,32,1694981943
14,r14-o219-rust_unroll-u8-double-32768,rust_unroll,u8,double,32768,65536,1701420743
14,r14-o220-go-scalar-short-67108864,go,scalar,short,67108864,32,1713117731
14,r14-o221-rust_unroll-u8-double-1048576,rust_unroll,u8,double,1048576,2048,1719755058
14,r14-o222-c-scalar-short-262144,c,scalar,short,262144,8192,1720718987
14,r14-o223-cpp_unroll-u1-float-8388608,cpp_unroll,u1,float,8388608,256,1722689664
14,r14-o224-rust-avx2-float-262144,rust,avx2,float,262144,8192,1742429308
14,r14-o225-cpp_native-scalar-double-8388608,cpp_native,scalar,double,8388608,256,1742797913
14,r14-o226-go-scalar-double-8388608,go,scalar,double,8388608,256,1749631347
14,r14-o227-cpp_native-scalar-string16-8388608,cpp_native,scalar,string16,8388608,256,1756231633
14,r14-o228-c-avx2-string16-32768,c,avx2,string16,32768,65536,1765683605
14,r14-o229-cpp_unroll-u8-float-1048576,cpp_unroll,u8,float,1048576,2048,1767613573
14,r14-o230-clangpp-scalar-int-8388608,clangpp,scalar,int,8388608,256,1776385824
14,r14-o231-rust-scalar-float-8388608,rust,scalar,float,8388608,256,1787561220
14,r14-o232-cpp-avx2-string16-1048576,cpp,avx2,string16,1048576,2048,1788745959
14,r14-o233-clangpp-scalar-short-262144,clangpp,scalar,short,262144,8192,1796587758
14,r14-o234-c-scalar-short-67108864,c,scalar,short,67108864,32,1828792767
14,r14-o235-c-avx2-int-1048576,c,avx2,int,1048576,2048,1832862060
14,r14-o236-c-scalar-double-1048576,c,scalar,double,1048576,2048,1842248365
14,r14-o237-cpp-avx2-short-8388608,cpp,avx2,short,8388608,256,1844085850
14,r14-o238-clangpp-scalar-float-262144,clangpp,scalar,float,262144,8192,1846832981
14,r14-o239-rust-scalar-double-262144,rust,scalar,double,262144,8192,1854294346
14,r14-o240-rust-scalar-int-8388608,rust,scalar,int,8388608,256,1855624978
14,r14-o241-cpp_unroll-u1-double-1048576,cpp_unroll,u1,double,1048576,2048,1855657001
14,r14-o242-rust-scalar-short-67108864,rust,scalar,short,67108864,32,1860958446
14,r14-o243-cpp_native-scalar-string16-262144,cpp_native,scalar,string16,262144,8192,1862465887
14,r14-o244-rust_unroll-u1-float-262144,rust_unroll,u1,float,262144,8192,1868499680
14,r14-o245-rust-avx2-double-67108864,rust,avx2,double,67108864,32,1879848889
14,r14-o246-go-scalar-short-1048576,go,scalar,short,1048576,2048,1891560027
14,r14-o247-rust-avx2-short-1048576,rust,avx2,short,1048576,2048,1910300933
14,r14-o248-clangpp-scalar-double-1048576,clangpp,scalar,double,1048576,2048,1920072597
14,r14-o249-rust_unroll-u2-float-32768,rust_unroll,u2,float,32768,65536,1931867065
14,r14-o250-cpp-scalar-int-1048576,cpp,scalar,int,1048576,2048,1934116653
14,r14-o251-c-avx2-int-67108864,c,avx2,int,67108864,32,1941280037
14,r14-o252-clangpp-scalar-double-32768,clangpp,scalar,double,32768,65536,1942505944
14,r14-o253-go-scalar-string16-8388608,go,scalar,string16,8388608,256,1943673381
14,r14-o254-rust-scalar-string16-8388608,rust,scalar,string16,8388608,256,1944268664
14,r14-o255-cpp-scalar-float-1048576,cpp,scalar,float,1048576,2048,1945425990
14,r14-o256-rust-avx2-double-32768,rust,avx2,double,32768,65536,1955443799
14,r14-o257-rust-scalar-short-8388608,rust,scalar,short,8388608,256,1969792358
14,r14-o258-rust-scalar-string16-32768,rust,scalar,string16,32768,65536,1978764885
14,r14-o259-c-avx2-string16-262144,c,avx2,string16,262144,8192,1982314819
14,r14-o260-cpp-scalar-int-67108864,cpp,scalar,int,67108864,32,2005311757
14,r14-o261-rust-avx2-short-67108864,rust,avx2,short,67108864,32,2005922600
14,r14-o262-c-avx2-double-32768,c,avx2,double,32768,65536,2006830499
14,r14-o263-c-scalar-double-8388608,c,scalar,double,8388608,256,2020488292
14,r14-o264-rust-avx2-float-67108864,rust,avx2,float,67108864,32,2034151147
14,r14-o265-c-scalar-string16-67108864,c,scalar,string16,67108864,32,2037234299
14,r14-o266-cpp-scalar-int-8388608,cpp,scalar,int,8388608,256,2040887285
14,r14-o267-c-avx2-short-262144,c,avx2,short,262144,8192,2048498629
14,r14-o268-clangpp-scalar-short-67108864,clangpp,scalar,short,67108864,32,2050156572
14,r14-o269-c-avx2-int-8388608,c,avx2,int,8388608,256,2053209154
14,r14-o270-rust_unroll-u2-float-1048576,rust_unroll,u2,float,1048576,2048,2054266221
14,r14-o271-c-scalar-double-262144,c,scalar,double,262144,8192,2056098827
14,r14-o272-rust_unroll-u2-float-67108864,rust_unroll,u2,float,67108864,32,2070964785
14,r14-o273-c-avx2-string16-67108864,c,avx2,string16,67108864,32,2072269174
14,r14-o274-clangpp-scalar-int-1048576,clangpp,scalar,int,1048576,2048,2077852129
14,r14-o275-cpp-scalar-int-32768,cpp,scalar,int,32768,65536,2079729182
14,r14-o276-rust_unroll-u1-double-262144,rust_unroll,u1,double,262144,8192,2098505373
14,r14-o277-rust_unroll-u8-float-1048576,rust_unroll,u8,float,1048576,2048,2105341514
14,r14-o278-rust_unroll-u2-double-8388608,rust_unroll,u2,double,8388608,256,2105714202
14,r14-o279-cpp-scalar-string16-67108864,cpp,scalar,string16,67108864,32,2123895120
14,r14-o280-rust-scalar-double-67108864,rust,scalar,double,67108864,32,2131286011
14,r14-o281-cpp_unroll-u2-float-8388608,cpp_unroll,u2,float,8388608,256,2132014770
14,r14-o282-clangpp-scalar-float-1048576,clangpp,scalar,float,1048576,2048,2133671587
14,r14-o283-cpp-avx2-int-262144,cpp,avx2,int,262144,8192,2134472915
14,r14-o284-cpp_unroll-u8-double-32768,cpp_unroll,u8,double,32768,65536,2137986508
14,r14-o285-c-scalar-int-32768,c,scalar,int,32768,65536,2147148664
15,r15-o001-go-scalar-int-32768,go,scalar,int,32768,65536,0007359551
15,r15-o002-cpp_unroll-u8-float-8388608,cpp_unroll,u8,float,8388608,256,0016168473
