sample_id,event,value,unit,time_enabled,time_running
r08-o044-cpp-scalar-short-67108864,ref-cycles,1481755242,count,675144536,675144536
r08-o045-cpp_unroll-u8-float-67108864,cycles,1640031096,count,747257801,747257801
r08-o045-cpp_unroll-u8-float-67108864,instructions,872415860,count,747257801,747257801
r08-o045-cpp_unroll-u8-float-67108864,ref-cycles,1640031118,count,747257801,747257801
r08-o046-c-scalar-float-67108864,cycles,1680165754,count,765542904,765542904
r08-o046-c-scalar-float-67108864,instructions,2147484230,count,765542904,765542904
r08-o046-c-scalar-float-67108864,ref-cycles,1680165762,count,765542904,765542904
r08-o047-cpp-avx2-double-262144,cycles,202435953,count,92263705,92263705
r08-o047-cpp-avx2-double-262144,instructions,268607873,count,92263705,92263705
r08-o047-cpp-avx2-double-262144,ref-cycles,202435970,count,92263705,92263705
r08-o048-rust-avx2-int-32768,cycles,136037399,count,62003890,62003890
r08-o048-rust-avx2-int-32768,instructions,404422937,count,62003890,62003890
r08-o048-rust-avx2-int-32768,ref-cycles,136037374,count,62003890,62003890
r08-o049-clangpp-scalar-double-8388608,cycles,847007285,count,385923754,385923754
r08-o049-clangpp-scalar-double-8388608,instructions,369102266,count,385923754,385923754
r08-o049-clangpp-scalar-double-8388608,ref-cycles,847007304,count,385923754,385923754
r08-o050-rust-avx2-float-1048576,cycles,223915705,count,102050428,102050428
r08-o050-rust-avx2-float-1048576,instructions,402704664,count,102050428,102050428
r08-o050-rust-avx2-float-1048576,ref-cycles,223915714,count,102050428,102050428
r08-o051-c-avx2-string16-262144,cycles,171182430,count,78039037,78039037
r08-o051-c-avx2-string16-262144,instructions,469950855,count,78039037,78039037
r08-o051-c-avx2-string16-262144,ref-cycles,171182440,count,78039037,78039037
r08-o052-rust-avx2-string16-32768,cycles,139561466,count,63608712,63608712
r08-o052-rust-avx2-string16-32768,instructions,538181912,count,63608712,63608712
r08-o052-rust-avx2-string16-32768,ref-cycles,139561466,count,63608712,63608712
r08-o053-rust-avx2-short-8388608,cycles,284020872,count,129432780,129432780
r08-o053-rust-avx2-short-8388608,instructions,402664472,count,129432780,129432780
r08-o053-rust-avx2-short-8388608,ref-cycles,284020836,count,129432780,129432780
r08-o054-c-scalar-int-67108864,cycles,785582114,count,357942213,357942213
r08-o054-c-scalar-int-67108864,instructions,2147484137,count,357942213,357942213
r08-o054-c-scalar-int-67108864,ref-cycles,785582094,count,357942213,357942213
r08-o055-cpp-scalar-short-32768,cycles,1368409213,count,623499696,623499696
r08-o055-cpp-scalar-short-32768,instructions,4295295280,count,623499696,623499696
r08-o055-cpp-scalar-short-32768,ref-cycles,1368409240,count,623499696,623499696
r08-o056-rust-scalar-double-32768,cycles,805343655,count,366939278,366939278
r08-o056-rust-scalar-double-32768,instructions,1074069787,count,366939278,366939278
r08-o056-rust-scalar-double-32768,ref-cycles,805343638,count,366939278,366939278
r08-o057-cpp_native-scalar-float-1048576,cycles,1610864413,count,733963076,733963076
r08-o057-cpp_native-scalar-float-1048576,instructions,1342198035,count,733963076,733963076
r08-o057-cpp_native-scalar-float-1048576,ref-cycles,1610864376,count,733963076,733963076
r08-o058-cpp-scalar-int-262144,cycles,692027052,count,315314108,315314108
r08-o058-cpp-scalar-int-262144,instructions,2147524937,count,315314108,315314108
r08-o058-cpp-scalar-int-262144,ref-cycles,692027050,count,315314108,315314108
r08-o059-cpp_unroll-u1-double-262144,cycles,805338565,count,366962430,366962430
r08-o059-cpp_unroll-u1-double-262144,instructions,1073799443,count,366962430,366962430
r08-o059-cpp_unroll-u1-double-262144,ref-cycles,805338600,count,366962430,366962430
r08-o060-cpp_unroll-u8-float-32768,cycles,1610684182,count,733851499,733851499
r08-o060-cpp_unroll-u8-float-32768,instructions,873136402,count,733851499,733851499
r08-o060-cpp_unroll-u8-float-32768,ref-cycles,1610684152,count,733851499,733851499
r08-o061-rust-avx2-short-32768,cycles,136549776,count,62237507,62237507
r08-o061-rust-avx2-short-32768,instructions,405471512,count,62237507,62237507
r08-o061-rust-avx2-short-32768,ref-cycles,136549754,count,62237507,62237507
r08-o062-rust_unroll-u1-float-262144,cycles,1610723221,count,733896526,733896526
r08-o062-rust_unroll-u1-float-262144,instructions,2147524896,count,733896526,733896526
r08-o062-rust_unroll-u1-float-262144,ref-cycles,1610723202,count,733896526,733896526
r08-o063-clangpp-scalar-int-32768,cycles,536957351,count,244664111,244664111
r08-o063-clangpp-scalar-int-32768,instructions,738788487,count,244664111,244664111
r08-o063-clangpp-scalar-int-32768,ref-cycles,536957300,count,244664111,244664111
r08-o064-clangpp-scalar-float-8388608,cycles,1636593130,count,745686926,745686926
r08-o064-clangpp-scalar-float-8388608,instructions,738200995,count,745686926,745686926
r08-o064-clangpp-scalar-float-8388608,ref-cycles,1636593134,count,745686926,745686926
r08-o065-cpp_native-scalar-int-67108864,cycles,787071494,count,358648938,358648938
r08-o065-cpp_native-scalar-int-67108864,instructions,2147484146,count,358648938,358648938
r08-o065-cpp_native-scalar-int-67108864,ref-cycles,787071516,count,358648938,358648938
r08-o066-cpp_unroll-u1-double-67108864,cycles,850081810,count,387330268,387330268
r08-o066-cpp_unroll-u1-double-67108864,instructions,1073742321,count,387330268,387330268
r08-o066-cpp_unroll-u1-double-67108864,ref-cycles,850081804,count,387330268,387330268
r08-o067-cpp_unroll-u8-float-262144,cycles,1610655149,count,733866016,733866016
r08-o067-cpp_unroll-u8-float-262144,instructions,872505620,count,733866016,733866016
r08-o067-cpp_unroll-u8-float-262144,ref-cycles,1610655178,count,733866016,733866016
r08-o068-rust_unroll-u1-float-1048576,cycles,1610881416,count,733942457,733942457
r08-o068-rust_unroll-u1-float-1048576,instructions,2147494174,count,733942457,733942457
r08-o068-rust_unroll-u1-float-1048576,ref-cycles,1610881426,count,733942457,733942457
r08-o069-c-scalar-float-262144,cycles,1610755189,count,733915334,733915334
r08-o069-c-scalar-float-262144,instructions,2147541352,count,733915334,733915334
r08-o069-c-scalar-float-262144,ref-cycles,1610755212,count,733915334,733915334
r08-o070-rust-scalar-double-8388608,cycles,862054835,count,392816593,392816593
r08-o070-rust-scalar-double-8388608,instructions,1073743390,count,392816593,392816593
r08-o070-rust-scalar-double-8388608,ref-cycles,862054842,count,392816593,392816593
r08-o071-cpp_unroll-u1-float-8388608,cycles,1652986684,count,753131668,753131668
r08-o071-cpp_unroll-u1-float-8388608,instructions,2147485713,count,753131668,753131668
r08-o071-cpp_unroll-u1-float-8388608,ref-cycles,1652986676,count,753131668,753131668
r08-o072-cpp_native-scalar-string16-8388608,cycles,1534876619,count,699347091,699347091
r08-o072-cpp_native-scalar-string16-8388608,instructions,4697622545,count,699347091,699347091
r08-o072-cpp_native-scalar-string16-8388608,ref-cycles,1534876640,count,699347091,699347091
r08-o073-c-scalar-string16-262144,cycles,2013587466,count,917442347,917442347
r08-o073-c-scalar-string16-262144,instructions,4831904128,count,917442347,917442347
r08-o073-c-scalar-string16-262144,ref-cycles,2013587466,count,917442347,917442347
r08-o074-c-scalar-short-32768,cycles,1368647410,count,623604953,623604953
r08-o074-c-scalar-short-32768,instructions,4295295280,count,623604953,623604953
r08-o074-c-scalar-short-32768,ref-cycles,1368647390,count,623604953,623604953
r08-o075-go-scalar-string16-67108864,cycles,5058516570,count,2311033469,2311033469
r08-o075-go-scalar-string16-67108864,instructions,12616646341,count,2311033469,2311033469
r08-o075-go-scalar-string16-67108864,ref-cycles,5058517772,count,2311033469,2311033469
r08-o076-c-avx2-float-8388608,cycles,280198582,count,127696165,127696165
r08-o076-c-avx2-float-8388608,instructions,268448103,count,127696165,127696165
r08-o076-c-avx2-float-8388608,ref-cycles,280198600,count,127696165,127696165
r08-o077-rust_unroll-u1-float-67108864,cycles,1680749600,count,765809013,765809013
r08-o077-rust_unroll-u1-float-67108864,instructions,2147484096,count,765809013,765809013
r08-o077-rust_unroll-u1-float-67108864,ref-cycles,1680749598,count,765809013,765809013
r08-o078-rust-scalar-short-67108864,cycles,1479420640,count,674084334,674084334
r08-o078-rust-scalar-short-67108864,instructions,4294967742,count,674084334,674084334
r08-o078-rust-scalar-short-67108864,ref-cycles,1479420624,count,674084334,674084334
r08-o079-rust_unroll-u1-double-1048576,cycles,805621528,count,367067101,367067101
r08-o079-rust_unroll-u1-double-1048576,instructions,1073752348,count,367067101,367067101
r08-o079-rust_unroll-u1-double-1048576,ref-cycles,805621564,count,367067101,367067101
r08-o080-rust-avx2-int-67108864,cycles,360258575,count,164166984,164166984
r08-o080-rust-avx2-int-67108864,instructions,402654329,count,164166984,164166984
r08-o080-rust-avx2-int-67108864,ref-cycles,360258580,count,164166984,164166984
r08-o081-go-scalar-double-262144,cycles,805505299,count,367990627,367990627
r08-o081-go-scalar-double-262144,instructions,1342275479,count,367990627,367990627
r08-o081-go-scalar-double-262144,ref-cycles,805505888,count,367990627,367990627
r08-o082-cpp_native-scalar-string16-262144,cycles,1461938281,count,666082870,666082870
r08-o082-cpp_native-scalar-string16-262144,instructions,4697678095,count,666082870,666082870
r08-o082-cpp_native-scalar-string16-262144,ref-cycles,1461938280,count,666082870,666082870
r08-o083-rust_unroll-u2-double-262144,cycles,805360095,count,366970282,366970282
r08-o083-rust_unroll-u2-double-262144,instructions,1610694935,count,366970282,366970282
r08-o083-rust_unroll-u2-double-262144,ref-cycles,805360050,count,366970282,366970282
r08-o084-go-scalar-string16-32768,cycles,4982810216,count,2274176627,2274176627
r08-o084-go-scalar-string16-32768,instructions,12617298461,count,2274176627,2274176627
r08-o084-go-scalar-string16-32768,ref-cycles,4982811856,count,2274176627,2274176627
r08-o085-cpp_native-scalar-double-67108864,cycles,852338226,count,388360032,388360032
r08-o085-cpp_native-scalar-double-67108864,instructions,671089233,count,388360032,388360032
r08-o085-cpp_native-scalar-double-67108864,ref-cycles,852338190,count,388360032,388360032
r08-o086-go-scalar-float-32768,cycles,1616147081,count,738099591,738099591
r08-o086-go-scalar-float-32768,instructions,2684943276,count,738099591,738099591
r08-o086-go-scalar-float-32768,ref-cycles,1616147940,count,738099591,738099591
r08-o087-rust-scalar-float-8388608,cycles,1692502623,count,771163529,771163529
r08-o087-rust-scalar-float-8388608,instructions,2147485214,count,771163529,771163529
r08-o087-rust-scalar-float-8388608,ref-cycles,1692502614,count,771163529,771163529
r08-o088-rust-scalar-short-32768,cycles,1376671987,count,627266033,627266033
r08-o088-rust-scalar-short-32768,instructions,4295295262,count,627266033,627266033
r08-o088-rust-scalar-short-32768,ref-cycles,1376672000,count,627266033,627266033
r08-o089-cpp-avx2-short-8388608,cycles,264975033,count,120754715,120754715
r08-o089-cpp-avx2-short-8388608,instructions,268446838,count,120754715,120754715
r08-o089-cpp-avx2-short-8388608,ref-cycles,264974996,count,120754715,120754715
r08-o090-rust-avx2-double-262144,cycles,222250926,count,101292366,101292366
r08-o090-rust-avx2-double-262144,instructions,402792725,count,101292366,101292366
r08-o090-rust-avx2-double-262144,ref-cycles,222250886,count,101292366,101292366
r08-o091-cpp-scalar-double-67108864,cycles,880352027,count,401121009,401121009
r08-o091-cpp-scalar-double-67108864,instructions,1073742431,count,401121009,401121009
r08-o091-cpp-scalar-double-67108864,ref-cycles,880352000,count,401121009,401121009
r08-o092-rust-avx2-int-1048576,cycles,187669809,count,85530153,85530153
r08-o092-rust-avx2-int-1048576,instructions,402708761,count,85530153,85530153
r08-o092-rust-avx2-int-1048576,ref-cycles,187669790,count,85530153,85530153
r08-o093-rust-scalar-string16-32768,cycles,1229472662,count,560198133,560198133
r08-o093-rust-scalar-string16-32768,instructions,4698145047,count,560198133,560198133
r08-o093-rust-scalar-string16-32768,ref-cycles,1229472640,count,560198133,560198133
r08-o094-cpp-avx2-float-67108864,cycles,398617595,count,181650403,181650403
r08-o094-cpp-avx2-float-67108864,instructions,268437351,count,181650403,181650403
r08-o094-cpp-avx2-float-67108864,ref-cycles,398617582,count,181650403,181650403
r08-o095-cpp_native-scalar-double-1048576,cycles,806205507,count,367364068,367364068
r08-o095-cpp_native-scalar-double-1048576,instructions,671109395,count,367364068,367364068
r08-o095-cpp_native-scalar-double-1048576,ref-cycles,806205488,count,367364068,367364068
r08-o096-clangpp-scalar-double-67108864,cycles,855292960,count,389703676,389703676
r08-o096-clangpp-scalar-double-67108864,instructions,369100250,count,389703676,389703676
r08-o096-clangpp-scalar-double-67108864,ref-cycles,855292966,count,389703676,389703676
r08-o097-rust-avx2-double-32768,cycles,199012646,count,90703692,90703692
r08-o097-rust-avx2-double-32768,instructions,403767573,count,90703692,90703692
r08-o097-rust-avx2-double-32768,ref-cycles,199012660,count,90703692,90703692
r08-o098-cpp-scalar-double-262144,cycles,805415015,count,366973437,366973437
r08-o098-cpp-scalar-double-262144,instructions,1073799551,count,366973437,366973437
r08-o098-cpp-scalar-double-262144,ref-cycles,805415006,count,366973437,366973437
r08-o099-cpp-avx2-string16-262144,cycles,166059821,count,75706348,75706348
r08-o099-cpp-avx2-string16-262144,instructions,469950855,count,75706348,75706348
r08-o099-cpp-avx2-string16-262144,ref-cycles,166059850,count,75706348,75706348
r08-o100-rust-scalar-int-67108864,cycles,786360598,count,358297603,358297603
r08-o100-rust-scalar-int-67108864,instructions,2147484092,count,358297603,358297603
r08-o100-rust-scalar-int-67108864,ref-cycles,786360586,count,358297603,358297603
r08-o101-rust-avx2-float-8388608,cycles,294833821,count,134363876,134363876
r08-o101-rust-avx2-float-8388608,instructions,402659864,count,134363876,134363876
r08-o101-rust-avx2-float-8388608,ref-cycles,294833858,count,134363876,134363876
r08-o102-rust_unroll-u2-double-1048576,cycles,805677072,count,367093575,367093575
r08-o102-rust_unroll-u2-double-1048576,instructions,1610633493,count,367093575,367093575
r08-o102-rust_unroll-u2-double-1048576,ref-cycles,805677070,count,367093575,367093575
r08-o103-cpp_native-scalar-float-67108864,cycles,1653765712,count,753487672,753487672
r08-o103-cpp_native-scalar-float-67108864,instructions,1342177873,count,753487672,753487672
r08-o103-cpp_native-scalar-float-67108864,ref-cycles,1653765718,count,753487672,753487672
r08-o104-clangpp-scalar-string16-262144,cycles,1465247247,count,667619669,667619669
r08-o104-clangpp-scalar-string16-262144,instructions,4697670839,count,667619669,667619669
r08-o104-clangpp-scalar-string16-262144,ref-cycles,1465247278,count,667619669,667619669
r08-o105-clangpp-scalar-string16-67108864,cycles,1560268779,count,710916747,710916747
r08-o105-clangpp-scalar-string16-67108864,instructions,4697621879,count,710916747,710916747
r08-o105-clangpp-scalar-string16-67108864,ref-cycles,1560268776,count,710916747,710916747
r08-o106-clangpp-scalar-string16-1048576,cycles,1480470804,count,674528354,674528354
r08-o106-clangpp-scalar-string16-1048576,instructions,4697633973,count,674528354,674528354
r08-o106-clangpp-scalar-string16-1048576,ref-cycles,1480470794,count,674528354,674528354
r08-o107-clangpp-scalar-string16-8388608,cycles,1539926974,count,701646544,701646544
r08-o107-clangpp-scalar-string16-8388608,instructions,4697623223,count,701646544,701646544
r08-o107-clangpp-scalar-string16-8388608,ref-cycles,1539926982,count,701646544,701646544
r08-o108-c-scalar-string16-8388608,cycles,2081653177,count,948455408,948455408
r08-o108-c-scalar-string16-8388608,instructions,4831840640,count,948455408,948455408
r08-o108-c-scalar-string16-8388608,ref-cycles,2081653134,count,948455408,948455408
r08-o109-c-avx2-short-32768,cycles,81058378,count,36955663,36955663
r08-o109-c-avx2-short-32768,instructions,271253878,count,36955663,36955663
r08-o109-c-avx2-short-32768,ref-cycles,81058384,count,36955663,36955663
r08-o110-rust-avx2-double-67108864,cycles,364342754,count,166035678,166035678
