sample_id,round,compiler,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r13-o15-clang18_auto-262144,13,clang18_auto,262144,5120,335544320,436223669,1812397056,1812397056,957480517,786556031,957480502,436251767,436251767,1
r13-o16-clang18_auto-536870912,13,clang18_auto,536870912,3,402653184,10522183223,1543198232,1543198232,23095325479,943719623,23095325462,10522218191,10522218191,1
r13-o17-clang18_scalar-6291456,13,clang18_scalar,6291456,214,336592896,1847877756,196891892,196891892,4055944256,799411210,4055944244,1847911098,1847911098,1
r13-o18-gcc13_auto-32768,13,gcc13_auto,32768,40960,335544320,251939420,3633848320,3633848320,552990161,965304624,552990174,251966346,251966346,1
r13-o19-clang18_scalar-262144,13,clang18_scalar,262144,5120,335544320,473776339,1812397056,1812397056,1039905210,796964996,1039905196,473804988,473804988,1
r13-o20-gcc13_auto-8388608,13,gcc13_auto,8388608,160,335544320,2330023994,2634976128,2634976128,5114213798,964692624,5114213808,2330059382,2330059382,1
r13-o21-gcc13_auto-36864,13,gcc13_auto,36864,36409,335545344,263537104,3368420452,3368420452,578445533,965239303,578445538,263563683,263563683,1
r13-o22-clang18_scalar-1048576,13,clang18_scalar,1048576,1280,335544320,747646888,2000108288,2000108288,1641028183,796930436,1641028180,747675911,747675911,1
r13-o23-clang18_auto-8388608,13,clang18_auto,8388608,160,335544320,2304452956,2634976128,2634976128,5058090535,786436991,5058090532,2304490086,2304490086,1
r13-o24-gcc13_scalar-262144,13,gcc13_scalar,262144,5120,335544320,488477037,1812397056,1812397056,1072170085,1677747484,1072170110,488504788,488504788,1
r13-o25-gcc13_scalar-6291456,13,gcc13_scalar,6291456,214,336592896,2077687289,196891892,196891892,4560355424,1682965834,4560355404,2077720402,2077720402,1
r13-o26-clang18_scalar-536870912,13,clang18_scalar,536870912,3,402653184,11399677025,1543198232,1543198232,25021351085,956302495,25021351080,11399711485,11399711485,1
r13-o27-gcc13_auto-1048576,13,gcc13_auto,1048576,1280,335544320,719881393,2000108288,2000108288,1580083575,964709424,1580083560,719909665,719909665,1
r13-o28-gcc13_scalar-36864,13,gcc13_scalar,36864,36409,335545344,288064222,3368420452,3368420452,632280690,1677909049,632280682,288091563,288091563,1
r14-o01-clang18_auto-36864,14,clang18_auto,36864,36409,335545344,277893999,3368420452,3368420452,609960168,787309367,609960164,277922060,277922060,1
r14-o02-gcc13_scalar-536870912,14,gcc13_scalar,536870912,3,402653184,10534102877,1543198232,1543198232,23121484980,2013266219,23121484958,10534136358,10534136358,1
r14-o03-clang18_scalar-32768,14,clang18_scalar,32768,40960,335544320,251001181,3633848320,3633848320,550931724,797287556,550931700,251028005,251028005,1
r14-o04-clang18_auto-6291456,14,clang18_auto,6291456,214,336592896,1778882450,196891892,196891892,3904506142,788895887,3904506166,1778918920,1778918920,1
r14-o05-gcc13_scalar-8388608,14,gcc13_scalar,8388608,160,335544320,2531931589,2634976128,2634976128,5557383750,1677722684,5557383722,2531964317,2531964317,1
r14-o06-gcc13_auto-8388608,14,gcc13_auto,8388608,160,335544320,2366539627,2634976128,2634976128,5194362501,964692624,5194362470,2366576373,2366576373,1
r14-o07-gcc13_scalar-32768,14,gcc13_scalar,32768,40960,335544320,279690251,3633848320,3633848320,613900409,1677926684,613900408,279717203,279717203,1
r14-o08-gcc13_auto-6291456,14,gcc13_auto,6291456,214,336592896,1776531365,196891892,196891892,3899344171,967708090,3899344174,1776567292,1776567292,1
r14-o09-clang18_auto-262144,14,clang18_auto,262144,5120,335544320,435203215,1812397056,1812397056,955240391,786556031,955240374,435231510,435231510,1
r14-o10-clang18_auto-8388608,14,clang18_auto,8388608,160,335544320,2318151333,2634976128,2634976128,5088156801,786436991,5088156788,2318189292,2318189292,1
r14-o11-gcc13_auto-536870912,14,gcc13_auto,536870912,3,402653184,10621436064,1543198232,1543198232,23313174407,1157628253,23313174390,10621472485,10621472485,1
r14-o12-clang18_auto-1048576,14,clang18_auto,1048576,1280,335544320,713039118,2000108288,2000108288,1565067270,786463871,1565067262,713068758,713068758,1
r14-o13-gcc13_auto-36864,14,gcc13_auto,36864,36409,335545344,263577619,3368420452,3368420452,578534736,965239303,578534748,263604506,263604506,1
r14-o14-gcc13_scalar-262144,14,gcc13_scalar,262144,5120,335544320,502468814,1812397056,1812397056,1102880783,1677747484,1102880768,502495907,502495907,1
r14-o15-gcc13_scalar-1048576,14,gcc13_scalar,1048576,1280,335544320,783890876,2000108288,2000108288,1720579096,1677728284,1720579058,783918851,783918851,1
r14-o16-clang18_scalar-1048576,14,clang18_scalar,1048576,1280,335544320,731226476,2000108288,2000108288,1604987164,796930436,1604987164,731255199,731255199,1
r14-o17-gcc13_auto-262144,14,gcc13_auto,262144,5120,335544320,437813723,1812397056,1812397056,960968419,964767024,960968448,437841261,437841261,1
r14-o18-clang18_auto-536870912,14,clang18_auto,536870912,3,402653184,10572327649,1543198232,1543198232,23198177934,943719671,23198177904,10569483964,10569483964,1
r14-o19-gcc13_scalar-6291456,14,gcc13_scalar,6291456,214,336592896,2631603796,196891892,196891892,5776156373,1682965834,5776156364,2631635710,2631635710,1
r14-o20-clang18_scalar-262144,14,clang18_scalar,262144,5120,335544320,474079998,1812397056,1812397056,1040572393,796964996,1040572390,474109319,474109319,1
r14-o21-clang18_auto-32768,14,clang18_auto,32768,40960,335544320,266829376,3633848320,3633848320,585674367,787416191,585674364,266859277,266859277,1
r14-o22-clang18_scalar-8388608,14,clang18_scalar,8388608,160,335544320,2632302240,2634976128,2634976128,5777691129,796920356,5777691106,2632336769,2632336769,1
r14-o23-gcc13_auto-1048576,14,gcc13_auto,1048576,1280,335544320,736210931,2000108288,2000108288,1615925999,964709424,1615925982,736239927,736239927,1
r14-o24-gcc13_auto-32768,14,gcc13_auto,32768,40960,335544320,252053698,3633848320,3633848320,553240862,965304624,553240864,252082489,252082489,1
r14-o25-clang18_scalar-536870912,14,clang18_scalar,536870912,3,402653184,10574754772,1543198232,1543198232,23210714992,956302495,23210714978,10574788688,10574788688,1
r14-o26-gcc13_scalar-36864,14,gcc13_scalar,36864,36409,335545344,287730098,3368420452,3368420452,631547163,1677909049,631547158,287756465,287756465,1
r14-o27-clang18_scalar-6291456,14,clang18_scalar,6291456,214,336592896,1860109440,196891892,196891892,4082792643,799411210,4082792648,1860142556,1860142556,1
r14-o28-clang18_scalar-36864,14,clang18_scalar,36864,36409,335545344,258045519,3368420452,3368420452,566393831,797249029,566393850,258072953,258072953,1
r15-o01-clang18_auto-36864,15,clang18_auto,36864,36409,335545344,277791892,3368420452,3368420452,609735468,787309367,609735434,277818000,277818000,1
r15-o02-clang18_scalar-536870912,15,clang18_scalar,536870912,3,402653184,10575122307,1543198232,1543198232,23211522141,956302495,23211522136,10575155410,10575155410,1
r15-o03-gcc13_auto-32768,15,gcc13_auto,32768,40960,335544320,251977912,3633848320,3633848320,553074267,965304624,553074258,252003402,252003402,1
r15-o04-gcc13_auto-8388608,15,gcc13_auto,8388608,160,335544320,2346748029,2634976128,2634976128,5150922160,964692624,5150922150,2346784086,2346784086,1
r15-o05-clang18_scalar-8388608,15,clang18_scalar,8388608,160,335544320,2374432121,2634976128,2634976128,5211687449,796920356,5211687426,2374465188,2374465188,1
r15-o06-clang18_scalar-32768,15,clang18_scalar,32768,40960,335544320,250974474,3633848320,3633848320,550873490,797287556,550873510,251001659,251001659,1
r15-o07-clang18_scalar-6291456,15,clang18_scalar,6291456,214,336592896,1947603802,196891892,196891892,4274835663,799411210,4274835686,1947637268,1947637268,1
r15-o08-clang18_auto-32768,15,clang18_auto,32768,40960,335544320,266738801,3633848320,3633848320,585474915,787416191,585474934,266766085,266766085,1
r15-o09-clang18_auto-8388608,15,clang18_auto,8388608,160,335544320,2315461768,2634976128,2634976128,5082253333,786436991,5082253352,2315497664,2315497664,1
r15-o10-gcc13_scalar-262144,15,gcc13_scalar,262144,5120,335544320,496401416,1812397056,1812397056,1089563565,1677747484,1089563596,496428404,496428404,1
r15-o11-gcc13_scalar-8388608,15,gcc13_scalar,8388608,160,335544320,2516675570,2634976128,2634976128,5523897914,1677722684,5523897918,2516708219,2516708219,1
r15-o12-clang18_auto-6291456,15,clang18_auto,6291456,214,336592896,1820237534,196891892,196891892,3995277314,788895887,3995277308,1820272586,1820272586,1
r15-o13-clang18_auto-262144,15,clang18_auto,262144,5120,335544320,427006513,1812397056,1812397056,937249242,786556031,937249214,427034612,427034612,1
r15-o14-gcc13_auto-36864,15,gcc13_auto,36864,36409,335545344,265047074,3368420452,3368420452,581759825,965239303,581759794,265074190,265074190,1
r15-o15-clang18_scalar-1048576,15,clang18_scalar,1048576,1280,335544320,733399341,2000108288,2000108288,1609755991,796930436,1609755994,733428171,733428171,1
r15-o16-gcc13_scalar-6291456,15,gcc13_scalar,6291456,214,336592896,2173562916,196891892,196891892,4770794186,1682965834,4770794204,2173595041,2173595041,1
r15-o17-gcc13_auto-6291456,15,gcc13_auto,6291456,214,336592896,1780059384,196891892,196891892,3907087430,967708090,3907087426,1780093803,1780093803,1
r15-o18-clang18_auto-1048576,15,clang18_auto,1048576,1280,335544320,715900444,2000108288,2000108288,1571348331,786463871,1571348306,715929499,715929499,1
r15-o19-gcc13_scalar-32768,15,gcc13_scalar,32768,40960,335544320,279588006,3633848320,3633848320,613675924,1677926684,613675942,279614274,279614274,1
r15-o20-clang18_auto-536870912,15,clang18_auto,536870912,3,402653184,10869680248,1543198232,1543198232,23858051788,943719623,23858051778,10869713771,10869713771,1
r15-o21-gcc13_auto-536870912,15,gcc13_auto,536870912,3,402653184,10626859475,1543198232,1543198232,23325078115,1157628253,23325078128,10626894818,10626894818,1
r15-o22-gcc13_auto-262144,15,gcc13_auto,262144,5120,335544320,437433563,1812397056,1812397056,960134039,964767024,960134054,437461203,437461203,1
r15-o23-gcc13_scalar-1048576,15,gcc13_scalar,1048576,1280,335544320,769443690,2000108288,2000108288,1688868535,1677728284,1688868566,769471329,769471329,1
r15-o24-clang18_scalar-36864,15,clang18_scalar,36864,36409,335545344,258003535,3368420452,3368420452,566301655,797249029,566301648,258031138,258031138,1
r15-o25-gcc13_auto-1048576,15,gcc13_auto,1048576,1280,335544320,731200706,2000108288,2000108288,1604928951,964709424,1604928930,731229080,731229080,1
r15-o26-gcc13_scalar-36864,15,gcc13_scalar,36864,36409,335545344,288102283,3368420452,3368420452,632364248,1677909049,632364238,288130984,288130984,1
r15-o27-gcc13_scalar-536870912,15,gcc13_scalar,536870912,3,402653184,10537240998,1543198232,1543198232,23128373045,2013266219,23128373070,10537274063,10537274063,1
r15-o28-clang18_scalar-262144,15,clang18_scalar,262144,5120,335544320,470872530,1812397056,1812397056,1033531597,796964996,1033531598,470900756,470900756,1
